City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
253,Teluk Nibung,ID,2021-04-24 17:23:10,3.001,99.8164,74.88,91,100,4.92,overcast clouds
254,Kristianstad,SE,2021-04-24 17:23:11,56.0313,14.1524,50.0,36,53,13.8,broken clouds
255,Carutapera,BR,2021-04-24 17:23:11,-1.195,-46.02,83.41,79,95,5.84,overcast clouds
256,Asyut,EG,2021-04-24 17:23:11,27.181,31.1837,82.4,32,0,11.5,clear sky
257,Clyde River,CA,2021-04-24 17:23:12,70.4692,-68.5914,15.8,100,75,4.61,broken clouds
258,Tuatapere,NZ,2021-04-24 17:23:12,-46.1333,167.6833,48.99,77,88,8.01,light rain
259,Dhidhdhoo,MV,2021-04-24 17:23:12,6.8833,73.1,84.02,70,47,4.0,scattered clouds
260,Tongliao,CN,2021-04-24 17:19:57,43.6125,122.2653,42.42,25,23,3.38,few clouds
261,Camargo,MX,2021-04-24 17:23:13,27.6667,-105.1667,72.7,10,0,3.94,clear sky
262,Vostok,RU,2021-04-24 17:23:13,46.4856,135.8833,29.7,49,60,10.8,broken clouds
263,Mitsamiouli,KM,2021-04-24 17:23:13,-11.3847,43.2844,80.96,77,99,10.8,light rain
264,Guerrero Negro,MX,2021-04-24 17:23:13,27.9769,-114.0611,64.8,62,30,13.94,scattered clouds
265,Faanui,PF,2021-04-24 17:20:32,-16.4833,-151.75,79.79,75,100,8.39,light rain
266,Grand Baie,MU,2021-04-24 17:23:14,-20.0182,57.5802,79.0,82,98,7.0,overcast clouds
267,La Ronge,CA,2021-04-24 17:23:14,55.1001,-105.2842,24.8,46,45,3.44,scattered clouds
268,Tuktoyaktuk,CA,2021-04-24 17:20:06,69.4541,-133.0374,21.2,73,75,4.61,broken clouds
269,Port-Gentil,GA,2021-04-24 17:20:43,-0.7193,8.7815,82.4,83,75,8.05,broken clouds
270,Cabra,ES,2021-04-24 17:23:14,37.4725,-4.4421,61.0,76,100,5.01,overcast clouds
271,Arman,RU,2021-04-24 17:23:15,59.7,150.1667,13.03,72,66,13.58,broken clouds
272,Kautokeino,NO,2021-04-24 17:23:15,69.0125,23.0412,26.37,78,100,18.14,overcast clouds
273,Santa Maria,BR,2021-04-24 17:19:01,-29.6842,-53.8069,66.2,30,90,3.44,light rain
274,Albion,US,2021-04-24 17:23:15,42.2431,-84.753,53.6,81,90,4.61,moderate rain
275,Santa Isabel Do Rio Negro,BR,2021-04-24 17:23:16,-0.4139,-65.0192,90.93,52,62,5.23,broken clouds
276,Port Hedland,AU,2021-04-24 17:23:16,-20.3167,118.5667,69.8,64,0,9.22,clear sky
277,Zatoka,UA,2021-04-24 17:23:16,46.0725,30.4654,50.0,50,0,4.47,clear sky
278,Riberalta,BO,2021-04-24 17:23:17,-10.9833,-66.1,87.8,66,40,9.22,scattered clouds
279,Ozinki,RU,2021-04-24 17:23:17,51.1786,49.6769,50.86,81,70,12.75,broken clouds
280,Anantapur,IN,2021-04-24 17:23:17,14.6833,77.6,90.72,39,66,11.1,broken clouds
281,Bandar,ID,2021-04-24 17:23:17,2.05,99.75,73.33,97,100,2.59,overcast clouds
282,Gazanjyk,TM,2021-04-24 17:23:18,39.2446,55.5154,74.91,41,70,8.43,broken clouds
283,Lavrentiya,RU,2021-04-24 17:23:18,65.5833,-171.0,23.0,95,91,2.57,overcast clouds
284,Cap Malheureux,MU,2021-04-24 17:23:18,-19.9842,57.6142,79.0,82,99,7.0,overcast clouds
285,Davila,PH,2021-04-24 17:23:18,18.4726,120.5763,75.81,81,1,11.88,clear sky
286,Mayo,US,2021-04-24 17:23:19,38.8876,-76.5119,64.99,48,1,10.36,clear sky
287,Leningradskiy,RU,2021-04-24 17:23:19,69.3833,178.4167,18.25,94,100,4.36,overcast clouds
288,Victoria,HK,2021-04-24 17:23:19,22.2855,114.1577,77.0,86,37,1.99,scattered clouds
289,Pangnirtung,CA,2021-04-24 17:23:20,66.1451,-65.7125,33.8,75,20,5.75,few clouds
290,Marsh Harbour,BS,2021-04-24 17:23:20,26.5412,-77.0636,76.28,70,100,16.15,overcast clouds
291,Bierun,PL,2021-04-24 17:23:20,50.09,19.0929,52.0,52,100,5.01,overcast clouds
292,Alice Springs,AU,2021-04-24 17:21:37,-23.7,133.8833,50.0,66,1,8.08,clear sky
293,Coihueco,CL,2021-04-24 17:23:20,-36.6167,-71.8333,64.4,59,0,12.66,clear sky
294,Hami,CN,2021-04-24 17:23:21,42.8,93.45,52.0,19,32,4.18,scattered clouds
295,Severo-Kurilsk,RU,2021-04-24 17:23:21,50.6789,156.125,35.01,94,100,5.99,overcast clouds
296,Chippewa Falls,US,2021-04-24 17:23:21,44.9369,-91.3929,39.99,87,90,11.5,light rain
297,Olafsvik,IS,2021-04-24 17:23:21,64.8945,-23.7142,44.46,90,100,13.98,light rain
298,Lagos,NG,2021-04-24 17:23:22,6.5833,3.75,84.2,79,40,11.5,scattered clouds
299,Whitehorse,CA,2021-04-24 17:23:22,60.7161,-135.0538,41.0,48,20,8.05,few clouds
300,Belyy Yar,RU,2021-04-24 17:23:22,53.6039,91.3903,30.2,59,93,2.24,overcast clouds
301,Daguma,PH,2021-04-24 17:23:23,6.5867,124.5472,75.42,81,69,2.82,broken clouds
302,Daytona Beach,US,2021-04-24 17:23:05,29.2108,-81.0228,82.4,54,75,16.11,broken clouds
303,Cairns,AU,2021-04-24 17:23:23,-16.9167,145.7667,75.2,94,75,11.5,moderate rain
304,Samarai,PG,2021-04-24 17:23:23,-10.6167,150.6667,81.86,80,100,14.07,overcast clouds
305,Sinegorye,RU,2021-04-24 17:23:23,62.0788,150.477,-3.15,91,87,1.77,overcast clouds
306,Sorland,NO,2021-04-24 17:23:24,67.667,12.6934,36.34,70,98,26.44,overcast clouds
307,Ahipara,NZ,2021-04-24 17:19:32,-35.1667,173.1667,59.23,85,76,8.7,broken clouds
308,Matay,EG,2021-04-24 17:23:24,28.419,30.7792,82.65,14,3,8.46,clear sky
309,Bilma,NE,2021-04-24 17:23:24,18.6853,12.9164,100.76,6,36,9.22,scattered clouds
310,Hollins,US,2021-04-24 17:23:25,37.3413,-79.9431,54.0,58,90,4.32,overcast clouds
311,Mattru,SL,2021-04-24 17:23:25,7.6244,-11.8332,89.31,55,63,7.94,broken clouds
312,Taoudenni,ML,2021-04-24 17:23:25,22.6783,-3.9836,103.57,7,0,14.92,clear sky
313,Maningrida,AU,2021-04-24 17:23:25,-12.0667,134.2667,68.52,74,42,7.96,scattered clouds
314,Anklam,DE,2021-04-24 17:23:26,53.8564,13.6897,46.99,52,24,1.01,few clouds
315,Tulun,RU,2021-04-24 17:23:26,54.5611,100.5792,30.74,84,100,1.61,overcast clouds
316,Rio Gallegos,AR,2021-04-24 17:23:26,-51.6226,-69.2181,59.0,38,0,9.22,clear sky
317,Ancud,CL,2021-04-24 17:20:12,-41.8697,-73.8203,64.0,77,75,10.36,broken clouds
318,Esperance,AU,2021-04-24 17:23:27,-33.8667,121.9,59.0,77,98,12.66,overcast clouds
319,Schwandorf,DE,2021-04-24 17:23:27,49.3262,12.1093,60.8,29,1,5.75,clear sky
320,Bejar,ES,2021-04-24 17:23:27,40.3864,-5.7634,59.0,69,76,3.0,broken clouds
321,Sao Mateus,BR,2021-04-24 17:23:27,-18.7161,-39.8589,84.81,54,49,3.67,scattered clouds
322,Tunoshna,RU,2021-04-24 17:23:28,57.5459,40.1254,46.4,93,90,6.71,moderate rain
323,Te Anau,NZ,2021-04-24 17:23:28,-45.4167,167.7167,46.44,94,88,8.39,light rain
324,Ramban,IN,2021-04-24 17:23:28,33.25,75.25,55.89,58,0,10.74,clear sky
325,Solnechnyy,RU,2021-04-24 17:23:29,50.7214,136.6319,30.09,73,98,9.4,light snow
326,Siguiri,GN,2021-04-24 17:23:29,11.6667,-9.5,104.07,15,82,2.44,broken clouds
327,Kosh-Agach,RU,2021-04-24 17:23:29,50.0,88.6667,16.23,73,97,6.35,overcast clouds
328,Bandarbeyla,SO,2021-04-24 17:23:30,9.4942,50.8122,83.5,75,50,10.54,scattered clouds
329,Ferrol,ES,2021-04-24 17:23:30,43.4832,-8.2369,64.4,82,20,2.3,few clouds
330,Puerto Escondido,MX,2021-04-24 17:23:30,15.85,-97.0667,86.0,74,40,8.43,scattered clouds
331,Nishihara,JP,2021-04-24 17:23:30,26.1842,127.7558,68.0,94,75,9.22,light rain
332,Rantoul,US,2021-04-24 17:23:31,40.3084,-88.1559,53.01,76,90,4.61,overcast clouds
333,Guangyuan,CN,2021-04-24 17:23:31,32.442,105.823,57.83,79,100,5.68,overcast clouds
334,Mancio Lima,BR,2021-04-24 17:21:55,-7.6142,-72.8958,89.6,66,75,5.75,broken clouds
335,Itarema,BR,2021-04-24 17:23:31,-2.9248,-39.9167,83.41,78,65,14.47,moderate rain
336,Vzmorye,RU,2021-04-24 17:23:31,54.6961,20.2361,42.01,60,40,13.42,scattered clouds
337,Lishui,CN,2021-04-24 17:23:32,28.4604,119.9103,65.77,96,100,3.2,light rain
338,Gondar,ET,2021-04-24 17:23:32,12.6,37.4667,69.58,39,83,1.72,broken clouds
339,Bud,US,2021-04-24 17:20:45,39.447,-86.1758,55.0,77,100,6.64,moderate rain
340,Pangkalanbuun,ID,2021-04-24 17:23:32,-2.6833,111.6167,75.22,89,39,1.12,scattered clouds
341,Camacha,PT,2021-04-24 17:23:33,33.0833,-16.3333,68.0,60,20,14.97,few clouds
342,Turayf,SA,2021-04-24 17:23:33,31.6725,38.6637,84.2,18,75,27.63,broken clouds
343,Ribeira Grande,PT,2021-04-24 17:20:52,38.5167,-28.7,60.8,67,75,16.11,broken clouds
344,Estepona,ES,2021-04-24 17:23:33,36.4276,-5.1459,62.6,82,90,20.71,haze
345,Wapi Pathum,TH,2021-04-24 17:23:34,15.8452,103.3768,84.0,99,86,10.27,overcast clouds
346,Poum,NC,2021-04-24 17:23:34,-20.2333,164.0167,78.24,81,94,13.96,overcast clouds
347,Ulcinj,ME,2021-04-24 17:23:34,41.9294,19.2244,64.4,39,0,3.44,clear sky
348,Zyryanka,RU,2021-04-24 17:23:34,65.75,150.85,13.35,95,100,6.85,overcast clouds
349,Menongue,AO,2021-04-24 17:23:35,-14.6585,17.691,68.81,45,42,4.14,scattered clouds
350,Sao Joao Da Barra,BR,2021-04-24 17:21:58,-21.6403,-41.0511,86.0,51,20,6.8,few clouds
351,Granville,AU,2021-04-24 17:23:35,-33.8333,151.0167,54.0,91,43,4.14,scattered clouds
352,Haines Junction,CA,2021-04-24 17:23:35,60.7522,-137.5108,37.4,48,13,2.66,few clouds
353,Kayerkan,RU,2021-04-24 17:23:36,69.3497,87.7602,31.26,97,100,15.21,light snow
354,Cortez,US,2021-04-24 17:23:36,37.3489,-108.5859,62.6,17,1,13.8,clear sky
355,Hofn,IS,2021-04-24 17:21:14,64.2539,-15.2082,46.74,78,100,4.21,overcast clouds
356,Vanavara,RU,2021-04-24 17:23:36,60.34,102.2797,30.51,96,100,1.88,overcast clouds
357,Yeppoon,AU,2021-04-24 17:23:37,-23.1333,150.7333,68.0,77,99,5.75,overcast clouds
358,Morondava,MG,2021-04-24 17:23:37,-20.2833,44.2833,80.31,74,2,11.52,clear sky
359,Vila,PT,2021-04-24 17:23:37,42.0304,-8.1588,66.99,58,100,1.01,overcast clouds
360,San Quintin,MX,2021-04-24 17:23:37,30.4833,-115.95,62.33,68,37,12.26,scattered clouds
361,Kyra,RU,2021-04-24 17:23:38,49.5776,111.9753,41.95,26,100,1.79,overcast clouds
362,Sambava,MG,2021-04-24 17:20:49,-14.2667,50.1667,77.38,84,18,12.26,few clouds
363,Nalut,LY,2021-04-24 17:23:38,30.3333,10.85,77.79,21,0,15.57,clear sky
364,Dengzhou,CN,2021-04-24 17:23:38,37.8086,120.7508,49.57,84,27,6.82,light rain
365,Marzuq,YE,2021-04-24 17:23:39,14.4,46.4667,74.01,63,19,11.07,few clouds
366,Marfino,RU,2021-04-24 17:23:39,55.7028,37.3822,39.0,93,75,11.18,light rain
367,Saint-Pierre,RE,2021-04-24 17:23:39,-21.3393,55.4781,77.0,88,20,26.46,light rain
368,Omsukchan,RU,2021-04-24 17:23:39,62.5333,155.8,-10.32,99,44,5.03,scattered clouds
369,Chulym,RU,2021-04-24 17:23:40,55.0997,80.9572,37.06,72,13,2.26,few clouds
370,Kumla,SE,2021-04-24 17:23:40,59.1277,15.1434,46.4,34,75,11.5,broken clouds
371,Borsad,IN,2021-04-24 17:23:40,22.4167,72.9,85.55,43,93,7.11,overcast clouds
372,Kahului,US,2021-04-24 17:19:38,20.8947,-156.47,71.6,94,40,16.11,light rain
373,San Cristobal,VE,2021-04-24 17:23:41,7.7669,-72.225,87.8,58,40,11.5,scattered clouds
374,Hvolsvollur,IS,2021-04-24 17:23:41,63.7533,-20.2243,46.99,87,90,20.71,drizzle
375,Biak,ID,2021-04-24 17:23:41,-0.9131,122.8766,77.34,76,78,5.14,broken clouds
376,Ca Mau,VN,2021-04-24 17:22:54,9.1769,105.15,80.08,81,42,3.56,scattered clouds
377,Rovaniemi,FI,2021-04-24 17:23:41,66.5,25.7167,32.0,93,90,10.36,light snow
378,Hasaki,JP,2021-04-24 17:23:42,35.7333,140.8333,50.0,93,20,4.61,few clouds
379,Santa Cruz,BO,2021-04-24 17:23:42,-17.8,-63.1667,68.0,94,90,2.3,heavy intensity rain
380,Beringovskiy,RU,2021-04-24 17:23:42,63.05,179.3167,27.95,98,96,3.36,overcast clouds
381,Beloha,MG,2021-04-24 17:20:08,-25.1667,45.05,75.85,64,1,12.77,clear sky
382,Oktyabrskoye,RU,2021-04-24 17:23:43,43.0645,44.7417,60.8,67,75,2.24,broken clouds
383,Mundo Nuevo,MX,2021-04-24 17:23:43,18.7,-95.5,89.53,53,100,11.16,overcast clouds
384,Bethanien,NA,2021-04-24 17:23:43,-26.502,17.1583,80.62,18,26,11.05,scattered clouds
385,Yatou,CN,2021-04-24 17:23:43,37.15,122.3833,50.36,77,1,7.07,clear sky
386,Beaupre,CA,2021-04-24 17:23:44,47.0443,-70.8953,64.4,17,63,11.5,broken clouds
387,Denpasar,ID,2021-04-24 17:23:44,-8.65,115.2167,80.6,89,20,5.75,few clouds
388,Naron,ES,2021-04-24 17:23:44,43.5167,-8.1528,64.4,82,20,2.3,few clouds
389,Tinqueux,FR,2021-04-24 17:21:50,49.25,3.9833,64.4,42,0,9.22,clear sky
390,Ust-Kuyga,RU,2021-04-24 17:23:45,70.0167,135.6,22.01,94,100,10.94,light snow
391,Lorengau,PG,2021-04-24 17:23:45,-2.0226,147.2712,80.1,78,46,5.03,scattered clouds
392,Olavarria,AR,2021-04-24 17:23:45,-36.8927,-60.3225,64.44,53,4,13.76,clear sky
393,Saint-Augustin,CA,2021-04-24 17:23:45,51.226,-58.6502,38.17,77,94,13.35,overcast clouds
394,Petropavlovsk-Kamchatskiy,RU,2021-04-24 17:23:46,53.0452,158.6483,33.8,100,90,4.47,overcast clouds
395,Ponta Delgada,PT,2021-04-24 17:23:46,37.7333,-25.6667,59.0,88,75,16.11,broken clouds
396,Bansdih,IN,2021-04-24 17:23:46,25.8833,84.2167,89.44,12,2,9.1,clear sky
397,Cabo Rojo,PR,2021-04-24 17:23:47,18.0866,-67.1457,86.0,66,44,5.99,scattered clouds
398,Bethel,US,2021-04-24 17:20:26,41.3712,-73.414,69.01,24,1,5.75,clear sky
399,Khorinsk,RU,2021-04-24 17:23:47,52.1657,109.7726,44.82,26,100,5.14,overcast clouds
400,Mweka,CD,2021-04-24 17:23:47,-4.85,21.5667,71.73,88,85,2.39,light rain
401,Ankazoabo,MG,2021-04-24 17:23:47,-22.2833,44.5167,76.73,47,6,6.04,clear sky
402,Talnakh,RU,2021-04-24 17:23:48,69.4865,88.3972,32.58,98,100,13.0,light snow
403,Suntar,RU,2021-04-24 17:23:48,62.1444,117.6319,33.4,87,52,5.84,broken clouds
404,Lensk,RU,2021-04-24 17:23:48,60.7253,114.9278,25.99,98,100,3.49,overcast clouds
405,Alirajpur,IN,2021-04-24 17:23:49,22.3031,74.3546,88.88,19,100,7.38,overcast clouds
406,Grindavik,IS,2021-04-24 17:23:49,63.8424,-22.4338,46.4,87,90,23.02,light rain
407,Geraldton,AU,2021-04-24 17:23:49,-28.7667,114.6,60.8,94,27,6.91,scattered clouds
408,Mackay,AU,2021-04-24 17:23:49,-21.15,149.2,68.0,94,75,5.75,broken clouds
409,Simao,CN,2021-04-24 17:21:40,22.7886,100.9748,71.13,32,17,0.94,few clouds
410,Baturaja,ID,2021-04-24 17:23:50,-4.1333,104.1667,73.6,91,99,2.66,overcast clouds
411,Benghazi,LY,2021-04-24 17:23:50,32.1167,20.0667,63.72,83,26,20.22,scattered clouds
412,Aden,YE,2021-04-24 17:23:50,12.7794,45.0367,82.87,77,49,15.32,scattered clouds
413,Isangel,VU,2021-04-24 17:23:51,-19.55,169.2667,77.34,82,83,10.45,broken clouds
414,Vardo,NO,2021-04-24 17:23:51,70.3705,31.1107,33.58,93,100,23.62,snow
415,Myanaung,MM,2021-04-24 17:23:51,18.2833,95.3167,86.7,60,77,6.2,broken clouds
416,Belmonte,BR,2021-04-24 17:23:51,-15.8631,-38.8828,82.4,69,40,13.8,scattered clouds
417,Mantamados,GR,2021-04-24 17:23:52,39.3117,26.3339,59.0,82,20,5.75,few clouds
418,Venado Tuerto,AR,2021-04-24 17:23:52,-33.7456,-61.9688,75.0,99,1,20.0,clear sky
419,La Rioja,ES,2021-04-24 17:23:52,42.25,-2.5,66.2,42,0,16.11,clear sky
420,Tirat Karmel,IL,2021-04-24 17:23:53,32.7617,34.9719,68.0,83,0,5.75,clear sky
421,Sangar,RU,2021-04-24 17:23:53,63.9242,127.4739,13.28,95,88,1.95,overcast clouds
422,Vamospercs,HU,2021-04-24 17:23:53,47.5333,21.9,57.2,35,0,2.3,clear sky
423,San Patricio,US,2021-04-24 17:22:31,28.017,-97.5169,95.0,12,1,18.41,clear sky
424,Alta Floresta,BR,2021-04-24 17:23:54,-9.8756,-56.0861,84.2,70,40,3.44,scattered clouds
425,Umm Lajj,SA,2021-04-24 17:23:54,25.0213,37.2685,82.45,53,0,5.14,clear sky
426,Georgetown,MY,2021-04-24 17:23:54,5.4112,100.3354,82.0,89,40,4.61,scattered clouds
427,Batticaloa,LK,2021-04-24 17:23:54,7.7102,81.6924,81.93,73,12,6.69,few clouds
428,Atar,MR,2021-04-24 17:23:55,20.5169,-13.0499,98.53,8,0,17.2,clear sky
429,Tura,IN,2021-04-24 17:23:55,25.5198,90.2201,78.15,29,65,4.32,broken clouds
430,Cabatuan,PH,2021-04-24 17:23:55,10.8794,122.486,77.16,78,76,2.86,broken clouds
431,Silifke,TR,2021-04-24 17:23:56,36.3778,33.9344,75.47,36,18,3.22,few clouds
432,Mackenzie,CA,2021-04-24 17:23:56,55.2999,-123.1698,37.4,44,20,6.91,few clouds
433,San Jeronimito,MX,2021-04-24 17:23:56,17.55,-101.3333,86.0,58,1,5.53,clear sky
434,Bestobe,KZ,2021-04-24 17:23:56,52.4994,73.0975,44.46,42,100,12.3,overcast clouds
435,Ligayan,PH,2021-04-24 17:23:57,4.6533,119.4706,82.36,76,31,5.91,scattered clouds
436,Sept-Iles,CA,2021-04-24 17:22:50,50.2001,-66.3821,50.0,46,75,13.8,broken clouds
437,Tocopilla,CL,2021-04-24 17:23:57,-22.092,-70.1979,69.3,62,14,6.08,few clouds
438,Labuhan,ID,2021-04-24 17:23:57,-6.8844,112.2051,78.53,82,75,6.2,broken clouds
439,Maoming,CN,2021-04-24 17:23:57,21.65,110.9,77.18,87,57,9.53,broken clouds
440,Seredeyskiy,RU,2021-04-24 17:23:58,54.0507,35.2318,36.39,74,100,9.78,overcast clouds
441,Honiara,SB,2021-04-24 17:23:58,-9.4333,159.95,77.67,83,56,2.95,broken clouds
442,Huarmey,PE,2021-04-24 17:23:58,-10.0681,-78.1522,72.64,74,5,11.32,clear sky
443,Fairbanks,US,2021-04-24 17:23:59,64.8378,-147.7164,44.01,52,1,6.91,clear sky
444,Katsuura,JP,2021-04-24 17:20:34,35.1333,140.3,60.8,67,0,13.8,clear sky
445,Port Blair,IN,2021-04-24 17:22:04,11.6667,92.75,82.22,71,34,8.19,scattered clouds
446,Baiyin,CN,2021-04-24 17:23:59,36.5583,104.2081,44.6,81,90,6.71,overcast clouds
447,Dalbandin,PK,2021-04-24 17:23:59,28.8947,64.4101,83.19,7,0,6.49,clear sky
448,Chicama,PE,2021-04-24 17:21:24,-7.8447,-79.1469,66.2,82,75,12.66,fog
449,Riachao Das Neves,BR,2021-04-24 17:24:00,-11.7461,-44.91,86.25,56,54,0.83,broken clouds
450,Inverell,AU,2021-04-24 17:21:25,-29.7833,151.1167,42.01,71,44,1.99,scattered clouds
451,Galle,LK,2021-04-24 17:24:00,6.0367,80.217,80.46,82,72,2.48,broken clouds
452,Bosaso,SO,2021-04-24 17:24:00,11.2842,49.1816,85.19,66,80,4.03,broken clouds
453,South Sioux City,US,2021-04-24 17:24:00,42.4739,-96.4136,48.2,40,1,17.27,clear sky
454,Komsomolskiy,UZ,2021-04-24 17:24:01,40.4272,71.7189,64.4,36,100,4.61,overcast clouds
455,Torata,PE,2021-04-24 17:24:01,-17.0769,-70.8433,65.44,39,0,8.03,clear sky
456,Ilulissat,GL,2021-04-24 17:19:57,69.2167,-51.1,39.2,60,75,4.61,broken clouds
457,Kasama,ZM,2021-04-24 17:24:01,-10.2129,31.1808,65.75,80,99,5.28,overcast clouds
458,Morro Da Fumaca,BR,2021-04-24 17:24:02,-28.6508,-49.21,78.26,56,14,7.83,few clouds
459,Constitucion,CL,2021-04-24 17:23:24,-35.3333,-72.4167,65.17,55,0,13.49,clear sky
460,Ballangen,NO,2021-04-24 17:22:15,68.3428,16.8315,37.4,60,75,13.8,broken clouds
461,Yanagawa,JP,2021-04-24 17:24:02,33.1667,130.4,61.0,49,37,1.72,scattered clouds
462,Kaduy,RU,2021-04-24 17:24:02,59.2,37.15,39.2,100,90,6.71,light rain
463,Conceicao Do Almeida,BR,2021-04-24 17:24:03,-12.7794,-39.17,87.1,47,35,9.13,scattered clouds
464,Saint-Francois,FR,2021-04-24 17:24:03,46.4154,3.9054,73.4,33,0,10.36,clear sky
465,Veinticinco De Mayo,AR,2021-04-24 17:24:03,-35.4323,-60.1727,70.0,64,0,13.0,clear sky
466,Vaitape,PF,2021-04-24 17:24:03,-16.5167,-151.75,79.75,75,100,8.41,light rain
467,George,ZA,2021-04-24 17:24:04,-33.963,22.4617,59.0,88,90,2.3,overcast clouds
468,Zapolyarnyy,RU,2021-04-24 17:24:04,69.4154,30.8136,30.2,100,90,16.11,overcast clouds
469,Omboue,GA,2021-04-24 17:24:04,-1.5746,9.2618,79.39,79,100,5.86,overcast clouds
470,Nueva Loja,EC,2021-04-24 17:24:05,0.0847,-76.8828,84.2,70,75,4.61,broken clouds
471,Meulaboh,ID,2021-04-24 17:24:05,4.1363,96.1285,76.19,86,100,3.71,overcast clouds
472,Crotone,IT,2021-04-24 17:24:05,39.0851,17.1178,55.4,71,40,16.11,scattered clouds
473,Rundu,NA,2021-04-24 17:22:20,-17.9333,19.7667,69.64,29,0,3.71,clear sky
474,Paraisopolis,BR,2021-04-24 17:24:05,-22.5542,-45.78,77.0,57,20,3.44,few clouds
475,Biga,TR,2021-04-24 17:24:06,40.2281,27.2422,55.4,88,75,18.41,broken clouds
476,Pokhara,NP,2021-04-24 17:24:06,28.2333,83.9833,72.1,28,99,7.58,overcast clouds
477,Wuwei,CN,2021-04-24 17:24:06,37.9281,102.6414,47.59,57,68,3.06,broken clouds
478,Yangjiang,CN,2021-04-24 17:24:07,21.85,111.9667,76.19,89,14,6.02,few clouds
479,Ambon,ID,2021-04-24 17:24:07,-3.6954,128.1814,77.0,94,40,6.91,scattered clouds
480,Puro,PH,2021-04-24 17:24:07,12.4841,123.3827,80.6,75,68,0.63,broken clouds
481,Xiongyue,CN,2021-04-24 17:24:07,40.1774,122.1228,50.22,58,7,15.01,clear sky
482,Gizo,SB,2021-04-24 17:24:08,-8.103,156.8419,81.43,78,66,6.13,light rain
483,Faya,SA,2021-04-24 17:24:08,18.3851,42.4509,57.2,77,75,5.75,broken clouds
484,El Viejo,NI,2021-04-24 17:24:08,12.6633,-87.1672,91.4,38,0,4.61,clear sky
485,Chapais,CA,2021-04-24 17:24:08,49.7834,-74.8492,46.4,36,1,9.22,clear sky
486,Nampula,MZ,2021-04-24 17:24:03,-15.1165,39.2666,69.8,100,90,9.22,light intensity drizzle
487,Makakilo City,US,2021-04-24 17:19:33,21.3469,-158.0858,75.2,68,20,8.05,few clouds
488,Scottsbluff,US,2021-04-24 17:24:09,41.8666,-103.6672,55.0,61,90,12.66,overcast clouds
489,Port Keats,AU,2021-04-24 17:24:09,-14.25,129.55,70.83,30,62,8.55,broken clouds
490,Kieta,PG,2021-04-24 17:24:09,-6.2167,155.6333,78.64,83,72,2.53,broken clouds
491,Norton Shores,US,2021-04-24 17:24:10,43.1689,-86.2639,55.4,54,90,10.36,overcast clouds
492,Svetlogorsk,BY,2021-04-24 17:24:10,52.6333,29.7333,38.5,62,66,9.19,broken clouds
493,Zhangye,CN,2021-04-24 17:24:10,38.9342,100.4517,52.61,28,100,2.59,light rain
494,Ola,RU,2021-04-24 17:24:11,59.5833,151.2833,15.93,69,91,15.23,overcast clouds
495,Anadyr,RU,2021-04-24 17:24:11,64.75,177.4833,30.2,100,75,15.66,light snow
496,Providencia,MX,2021-04-24 17:24:11,28.7167,-111.5833,82.0,38,3,1.01,clear sky
497,Mahebourg,MU,2021-04-24 17:24:11,-20.4081,57.7,78.8,89,75,14.97,light rain
498,Homer,US,2021-04-24 17:24:12,59.6425,-151.5483,44.01,87,1,6.91,clear sky
499,Hamilton,US,2021-04-24 17:20:46,39.1834,-84.5333,53.6,66,90,3.44,light rain
500,Shingu,JP,2021-04-24 17:24:12,33.7333,135.9833,52.25,86,4,5.03,clear sky
501,Tevaitoa,PF,2021-04-24 17:24:12,-16.7833,-151.5,79.72,75,100,9.37,light rain
502,Dubbo,AU,2021-04-24 17:19:15,-32.25,148.6167,39.2,93,0,3.44,clear sky
503,Krasnoarmeysk,RU,2021-04-24 17:24:13,51.0239,45.6969,46.0,61,53,8.01,broken clouds
504,Namatanai,PG,2021-04-24 17:23:10,-3.6667,152.4333,78.35,80,49,5.41,scattered clouds
505,Nanchong,CN,2021-04-24 17:24:13,30.7951,106.0847,61.14,72,100,8.88,light rain
506,Igede,NG,2021-04-24 17:24:13,10.0544,5.9416,96.71,31,100,0.87,overcast clouds
507,Srandakan,ID,2021-04-24 17:24:14,-7.9386,110.2506,76.14,82,14,3.6,few clouds
508,Storforshei,NO,2021-04-24 17:24:14,66.4043,14.5233,30.31,85,58,4.41,broken clouds
509,Praia,CV,2021-04-24 17:24:14,14.9215,-23.5087,77.0,53,40,21.85,scattered clouds
510,Rio Brilhante,BR,2021-04-24 17:24:14,-21.8019,-54.5464,94.28,21,57,5.06,broken clouds
511,Wenling,CN,2021-04-24 17:24:15,28.3669,121.36,66.99,84,100,5.95,light rain
512,Kondinskoye,RU,2021-04-24 17:24:15,59.6481,67.41,45.12,59,100,6.06,overcast clouds
513,Anloga,GH,2021-04-24 17:24:15,5.7947,0.8973,86.0,74,40,14.97,scattered clouds
514,Ostrovnoy,RU,2021-04-24 17:24:16,68.0531,39.5131,36.54,99,100,1.66,overcast clouds
515,Taitung,TW,2021-04-24 17:24:16,22.7583,121.1444,73.18,83,99,4.05,overcast clouds
516,Tarko-Sale,RU,2021-04-24 17:24:16,64.9225,77.785,35.01,89,100,6.42,overcast clouds
517,Terra Santa,BR,2021-04-24 17:24:16,-2.1042,-56.4869,87.66,66,74,1.92,broken clouds
